person_id,event_id,event_name,date
14029,8576,"Duct tape is like the force.  It has a light side, and a dark side, and
",2018-01-10
60959,7994,"                -- John Barrymore's dying words
",2018-01-11
60959,9159,"In a five year period we can get one superb programming language.  Only
",2017-05-27
76963,6105,"Turnaucka's Law:
",2017-03-18
38030,9934,"Lunatic Asylum: The place where optimism most flourishes.
",2017-11-23
38030,3384,"In a chronodimensional skip.
",2017-05-09
74178,5415,"sane.""
",2017-04-25
74178,8566,"Acid -- better living through chemistry.
",2017-01-09
73077,9564,"Succumb to natural tendencies.  Be hateful and boring.
",2017-06-08
73077,3581,"The meek shall inherit the earth -- they are too weak to refuse.
",2018-02-21
73077,295,"The cow is nothing but a machine with makes grass fit for us people to
",2017-10-03
81000,8773,"A LISP programmer knows the value of everything, but the cost of
",2017-08-29
97455,8455,"As of next week, passwords will be entered in Morse code.
",2018-03-07
97455,8193,"                -- Kehlog Albran
",2017-07-16
97455,9923,"    ""All flesh is grass""
",2017-06-21
37317,7420,"""There are three possibilities: Pioneer's solar panel has turned away
",2017-10-05
37317,3187,"          -- Isaiah
",2017-03-03
37317,4491,"in the morning, and does not stop until you get to school.
",2017-03-13
87882,3114,"        3) ""If you were as smart as you think you are, you wouldn't be
",2017-05-15
87882,718,"mail.  Corresponding errors will show up in the duplicate while the
",2018-04-27
87882,9427,"Keep America beautiful.  Swallow your beer cans.
",2017-10-12
79715,8012,"                -- Anatole France
",2017-06-06
95503,6105,"What garlic is to salad, insanity is to art.
",2017-06-17
95503,3157,"aureomycin, cocaine, interferon, and TLC.  The only ailment chicken
",2017-09-22
24613,1360,"poor to protect them from each other.
",2017-03-07
24613,5519,"        Opportunity always knocks at the least opportune moment.
",2017-03-14
63478,4591,"You patch a bug, and dump it again:
",2018-01-31
63478,786,"        what is going on.
",2017-10-27
42638,9192,"Good advice is something a man gives when he is too old to set a bad
",2018-02-18
42638,70,"fortune: Segmentation violation -- Core dumped
",2017-09-21
42638,5839,"Q: How many Oregonians does it take to screw in a light bulb?
",2017-10-09
46772,143,"She missed an invaluable opportunity to give him a look that you could
",2017-08-01
46772,2559,"Coward: One who in a perilous emergency thinks with his legs.
",2017-09-12
46772,9784,"Brain fried -- Core dumped
",2017-10-16
83144,1143,dplyr City Concert,2017-10-18
83144,1143,dplyr City Concert,2017-04-02
83144,1143,dplyr City Concert,2017-01-31
44502,4702,"Gandhi: I think it would be a good idea.
",2017-04-10
44502,8071,"Fairy Tale: A horror story to prepare children for the newspapers.
",2017-07-04
44502,7113,"                -- Oscar Wilde
",2018-04-27
89165,4149,"        instructor will assign 200 pages on planaria.
",2018-04-12
89165,7498,"Rocky's Lemma of Innovation Prevention
",2017-11-07
44909,3009,"Xerox does it again and again and again and ...
",2017-05-18
44909,8650,"Children are natural mimic who act like their parents despite every
",2017-02-09
60920,174,"doing.
",2017-03-05
70800,9192,"Electrical Engineers do it with less resistance.
",2017-11-25
34840,2111,"Experience is that marvelous thing that enables you recognize a
",2018-04-24
18442,9681,"said, ""Life is like a bowl of sour cream.""
",2017-01-06
18442,2167,"nothing.
",2017-10-24
18442,7862,"The earth is like a tiny grain of sand, only much, much heavier.
",2017-03-20
95098,5851,"Fifth Law of Applied Terror:
",2017-12-14
19141,9177,"The Pig, if I am not mistaken,
",2017-05-20
19141,5865,"Lysistrata had a good idea.
",2017-09-02
19141,4754,"And everywhere this language went,
",2018-04-17
27250,2099,"You can create your own opportunities this week.  Blackmail a senior
",2018-03-01
27250,7028,"                -- Clarence Darrow
",2018-01-18
17477,765,"Love is sentimental measles.
",2017-05-07
17477,6636,"                -- Thomas Jefferson
",2017-05-21
17477,8777,"I think that I shall never see
",2017-12-24
53133,1016,"Corner, Vermont.""
",2017-04-06
27955,5590,"        If you hit two keys on the typewriter, the one you don't want
",2017-12-02
27955,3629,"                -- ""The Hitchhiker's Guide to the Galaxy""
",2017-04-14
18405,9470,"As Will Rogers would have said, ""There is no such things as a free
",2017-01-06
43956,3915,"poor, to sleep under the bridges, to beg in the streets, and to steal
",2017-05-10
43956,2306,"Boss is reading it.
",2018-01-31
43956,3151,"coughing.""
",2017-01-27
72760,6656,"get any programs at all and take what they get.
",2017-11-10
72760,7156,"Mollison's Bureaucracy Hypothesis:
",2018-03-28
72760,7107,"Love is sentimental measles.
",2018-04-25
44323,2099,"Accordion: A bagpipe with pleats.
",2017-06-13
44323,8976,"Kinkler's First Law:
",2017-10-03
44323,4062,"breath is called the listener.
",2017-01-29
25091,709,"to worry.
",2017-10-01
25091,7351,"You have the capacity to learn from mistakes.  You'll learn a lot
",2017-07-22
90544,4137,"means the price went way up.
",2017-07-20
25745,6105,"crystallography weenies.
",2018-04-17
25745,9335,"Real Programmers don't write in COBOL.  COBOL is for wimpy applications
",2017-06-10
25745,8004,"God said, ""Let Newton be,"" and all was light.
",2017-07-29
46909,5162,"Their topics run chiefly to sex.
",2017-03-21
27776,5536,"Our country has plenty of good five-cent cigars, but the trouble is
",2017-05-17
27776,8798,"elsewhere.""
",2018-04-19
27776,124,"I wish that they would sell it.
",2017-01-06
38223,5023,"in the morning, and does not stop until you get to school.
",2018-02-20
40912,9828,"You will be a winner today.  Pick a fight with a four-year-old.
",2017-01-25
40912,2241,"According to the latest official figures, 43% of all statistics are
",2017-04-21
40912,2806,"                -- A. E. Housman
",2018-03-04
66461,146,"As far as the laws of mathematics refer to reality, they are not
",2018-01-08
66461,9660,"I have seen the future and it is just like the present, only longer.
",2018-02-23
23538,7420,"Paranoia is simply an optimistic outlook on life.
",2017-12-03
74079,1623,"they ought to be.  Hence the custom among the Scythians of plucking out
",2017-08-19
74079,6669,"            points.
",2017-07-27
74079,8790,"Familiarity breeds attempt
",2018-03-12
30119,1923,"        The mouse dissolved
",2017-06-19
42070,3072,"get any programs at all and take what they get.
",2018-02-21
42070,2253,"Surprise due today.  Also the rent.
",2018-03-01
38433,994,"                -- Foolish Dictionary
",2017-04-22
38433,3589,"road to the drug store, but that's just peanuts to space.
",2017-02-12
30610,129,"What the hell, go ahead and put all your eggs in one basket.
",2017-10-07
30610,9880,"get used to it.
",2017-09-07
73053,5867,"it dulls the drugs.
",2018-03-02
73053,7773,"There is something fascinating about science.  One gets such wholesale
",2018-02-26
92369,8883,"Democracy is a form of government in which it is permitted to wonder
",2018-02-17
30400,8367,"Travel important today;  Internal Revenue men arrive tomorrow.
",2017-03-07
30400,3378,"Ban the bomb.  Save the world for conventional warfare.
",2017-01-15
30400,7758,"        If you are given an open-book exam, you will forget your book.
",2017-08-30
31889,6845,"Man Invented Alcohol,
",2018-02-06
31889,5043,"Question:
",2017-05-10
31889,4867,"Love is sentimental measles.
",2017-07-04
85505,8249,"ends.
",2017-07-16
68092,5927,"are 50-50 it will.
",2018-03-10
68092,8431,"99 blocks of crud on the disk,
",2017-10-18
68092,4291,"written and another for which it wasn't.
",2018-01-11
45640,1649,"        In any organization there will always be one person who knows
",2017-01-12
45640,106,"fortune: Segmentation violation -- Core dumped
",2018-01-03
46551,5702,"""Really ??  What a coincidence, I'm shallow too!!""
",2017-11-24
46551,1302,"Accident: A condition in which presence of mind is good, but absence of
",2018-04-09
31705,9738,"Military intelligence is a contradiction in terms.
",2017-12-03
31705,8909,"The middle of the night.
",2017-02-27
31705,7297,"Don't cook tonight -- starve a rat today!
",2018-01-15
49433,1266,"                -- Arthur Naiman
",2017-01-07
49433,7820,"You can measure a programmer's perspective by noting his attitude on
",2017-01-01
82282,9267,"                -- D. J. Hicks
",2017-07-31
82282,7888,"Drive defensively.  Buy a tank.
",2017-05-02
82282,1811,"bodies, it is customary to mention all members as honorable; as, ""the
",2017-02-14
87485,3266,"San Francisco isn't what it used to be, and it never was.
",2017-12-05
98018,6004,"See how it runs!  See how it runs!
",2017-03-04
98018,7275,"        instructor will assign 200 pages on planaria.
",2017-07-30
98018,2640,"Menu: A list of dishes which the restaurant has just run out of
",2018-01-23
47569,5616,"        Western Civilization?
",2017-04-14
47569,8909,"How long a minute is depends on which side of the bathroom door you're on.
",2017-08-02
94082,2501,"                -- ""The Hitchhiker's Guide to the Galaxy""
",2017-02-04
94082,2967,"        ""Diet.""
",2017-05-02
94082,8061,"Corollary:
",2017-08-24
42178,1552,"that the other fellow can spell.
",2018-01-26
42178,9289,"sane.""
",2017-02-26
24143,4892,"eat.
",2017-02-01
24143,146,"                -- Mark Twain
",2017-11-25
24143,9087,"        The one who has the gold makes the rules.
",2017-09-25
53000,9828,"retail.""
",2017-12-18
11012,4381,"their destitution of conscience.
",2017-12-30
11012,6815,"Ban the bomb.  Save the world for conventional warfare.
",2017-12-21
47199,2502,"Nostalgia isn't what it used to be.
",2017-12-29
47605,8559,"really make them think they'll hate you.
",2017-02-19
47605,3415,"
",2017-12-06
47605,8657,"in the morning, and does not stop until you get to school.
",2017-06-24
22676,1001,"                -- Alan Perlis
",2017-06-21
72745,9388,"Mickey Mouse wears a Spiro Agnew watch.
",2017-07-03
72745,4915,"What nobody is sure about.
",2017-09-12
72745,541,"        stupidity.
",2018-01-06
97285,3776,"        yourself as part of the problem.
",2017-09-06
97285,1016,"Half Moon tonight.  (At least its better than no Moon at all.)
",2018-01-23
97285,9876,"create goyim?""  The generally accepted answer is ""_s_o_m_e_b_o_d_y has to buy
",2017-01-20
50886,1143,dplyr City Concert,2017-01-18
11567,2035,"        Every instructor assumes that you have nothing else to do
",2017-09-21
11567,3491,"It never does quite what I want
",2017-06-29
51891,797,"You are wise, witty, and wonderful, but you spend too much time reading
",2017-07-31
35415,1625,"                -- Woody Allen.
",2017-03-03
35415,9214,"You're being followed.  Cut out the hanky-panky for a few days.
",2017-03-18
79440,8010,"San Francisco isn't what it used to be, and it never was.
",2018-02-14
90369,3,"Science is what happens when preconception meets verification.
",2018-04-04
16888,9768,"Condense soup, not books!
",2017-08-12
37084,3007,"Don't worry over what other people are thinking about you.  They're too
",2017-10-25
37084,1960,"Computer programmers do it byte by byte
",2017-03-13
37084,7820,"Stop searching.  Happiness is right next to you.
",2018-01-13
93762,241,"        All the easy problems have been solved.
",2018-04-04
69995,6969,"        ""Diet.""
",2017-07-28
69995,4194,"The world is coming to an end!  Repent and return those library books!
",2017-09-13
30409,2151,"crystallography weenies.
",2017-05-13
30409,4470,"meant to be discarded:  That the whole point is to always see it as a
",2017-03-08
91987,9260,"to decadence without touching civilization.
",2017-03-13
91987,3973,"                -- Mark Twain
",2017-08-06
31383,9775,"99 blocks of crud!
",2017-08-15
31383,7043,"Kinkler's First Law:
",2017-05-26
18213,104,"Don't kiss an elephant on the lips today.
",2017-03-15
36646,2863,"criticize, but if everybody hated you, you'd be paranoid too.
",2017-04-12
36646,3865,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",2017-12-24
36646,3187,"Nothing is faster than the speed of light...
",2017-11-13
66470,183,"What use is magic if it can't save a unicorn?
",2017-04-16
66470,6894,"Noncombatant: A dead Quaker.
",2017-11-28
66470,7676,"the bare metal.  Application programming is for feebs who can't do systems
",2017-10-21
94441,9902,"Perfect day for scrubbing the floor and other exciting things.
",2017-09-07
94441,1783,"somehow enobled and none dare criticize it.
",2017-09-23
47784,4876,"Do not drink coffee in early A.M.  It will keep you awake until noon.
",2017-06-27
75402,2735,"""I know not with what weapons World War III will be fought, but
",2017-09-24
54128,3376,"                -- John Barrymore's dying words
",2017-12-10
24708,9427,"Minnie Mouse is a slow maze learner.
",2017-09-11
24708,3734,"""We don't care.  We don't have to.  We're the Phone Company.""
",2017-11-07
24708,3357,"conventional thing to happen to him.
",2017-02-17
70966,1728,"Fine day to work off excess energy.  Steal something heavy.
",2018-04-24
70966,2272,"That made it, paired by dot;
",2017-02-24
70966,388,"Kinkler's Second Law:
",2017-10-11
37229,7310,"in students.
",2017-05-24
94943,1999,"But only what I tell it.
",2017-01-12
94943,1295,"""If you go on with this nuclear arms race, all you are going to do is
",2017-09-20
94943,4059,"Reality is an obstacle to hallucination.
",2018-03-01
58247,7929,"Keep grandma off the streets -- legalize bingo.
",2017-10-25
58247,2875,"Accident: A condition in which presence of mind is good, but absence of
",2017-11-29
87718,7676,"bread.
",2017-02-17
87718,8650,"Majority: That quality that distinguishes a crime from a law.
",2018-05-01
87718,3634,"That made it, paired by dot;
",2018-04-12
90887,8082,"annoying than the piano when played by a sister or near relation.
",2017-09-26
90887,7609,"Reporter (to Mahatma Gandhi): Mr Gandhi, what do you think of
",2017-10-18
59411,1056,"Stay away from flying saucers today.
",2017-06-08
59411,1229,"Murphy would be there to tell me
",2017-04-29
71286,6914,"        You can make it foolproof, but you can't make it
",2017-11-25
71286,3901,"          -- Isaiah
",2017-08-02
55784,1714,"The Second Law: The most you can accomplish by working is to break
",2017-10-20
82919,2111,"        Among economists, the real world is often a special case.
",2018-01-07
82919,1520,"A budget is just a method of worrying before you spend money, as well
",2018-04-19
82919,8004,"I met a Quux with seven hacks.
",2017-10-06
78236,2986,"Real Programmers don't play tennis, or any other sport that requires you to
",2017-03-10
45509,8804,"If at first you don't succeed, give up, no use being a damn fool.
",2017-09-10
45509,703,"Arithmetic is being able to count up to twenty without taking off your
",2017-10-24
45509,517,"        2) ""You and what army?""
",2017-02-02
71442,9016,"I'm prepared for all emergencies but totally unprepared for everyday
",2017-04-23
71442,9105,"three friends.  If they're ok, you're it.
",2017-06-25
36436,3623,"there is nothing in it.
",2017-01-22
36436,1127,"miss
",2017-10-22
36436,8084,"""Why be a man when you can be a success?""
",2018-02-18
69787,6136,"California is a fine place to live -- if you happen to be an orange.
",2017-07-20
69787,7460,"DeVries' Dilemma:
",2017-10-06
69787,3046,"Today is the first day of the rest of the mess
",2017-08-06
15317,7705,"""You'll never be the man your mother was!""
",2018-01-20
15317,9110,"You've been leading a dog's life.  Stay off the furniture.
",2018-02-01
15317,1751,"Shining with all his might:
",2017-09-03
57391,7523,"Truthful: Dumb and illiterate.
",2017-01-06
57391,1866,"And drugs cause cramp.
",2017-09-26
57391,8059,"                -- Oscar Wilde
",2017-11-07
40652,6845,"                -- Kehlog Albran
",2017-04-24
40652,3521,"handicapped.
",2018-04-21
17563,2834,"Worst Month of 1981 for Downhill Skiing: January.  The lines are the
",2017-02-17
17563,1200,"meant to be discarded:  That the whole point is to always see it as a
",2017-11-11
17563,4837,"tomorrow!
",2017-12-26
75399,3745,"Do molecular biologists wear designer genes?
",2017-12-17
75399,6982,"soup can't cure is neurotic dependence on one's mother.
",2018-04-19
75399,8642,"Electrical Engineers do it with less resistance.
",2018-03-14
51110,1389,"really make them think they'll hate you.
",2017-04-12
41440,9053,"If time heals all wounds, how come the belly button stays the same?
",2017-10-07
41440,2274,"Honorable: Afflicted with an impediment in one's reach.  In legislative
",2017-02-25
41440,4149,"variable.""
",2018-01-01
43247,6229,"Keep America beautiful.  Swallow your beer cans.
",2017-09-11
43247,7386,"Ducharm's Axiom:
",2017-05-08
43247,1106,"""You'll never be the man your mother was!""
",2017-10-30
58632,7182,"If you have a procedure with 10 parameters, you probably missed some.
",2018-01-16
58632,6914,"listings or the object deck.
",2017-07-15
58632,8905,"Adolescence: The stage between puberty and adultery.
",2017-04-30
94500,9660,"        If Murphy's Law can go wrong, it will.
",2017-11-01
94500,5033,"Beware of low-flying butterflies.
",2018-04-30
68731,2362,"programming.
",2017-08-26
68731,8902,"It was the reader's CONS
",2018-01-19
93191,6595,"Space is big.  You just won't believe how vastly, hugely, mind-
",2018-02-16
93191,2731,"You've been leading a dog's life.  Stay off the furniture.
",2017-03-24
93191,7894,"Bizarreness is the essence of the exotic
",2017-10-24
98102,1960,"Remember, even if you win the rat race -- you're still a rat.
",2018-01-02
82591,9615,"Our OS who art in CPU, UNIX be thy name.
",2017-01-06
86748,8071,"We wish you a Hare Krishna
",2017-06-04
82455,7156,"California is a fine place to live -- if you happen to be an orange.
",2018-02-24
82455,5925,"1st customer: ""I'll have tea.""
",2018-01-04
82455,4699,"A billboard lovely as a tree.
",2017-03-23
39335,3471,"Beware of the Turing Tar-pit in which everything is possible but
",2017-08-28
39335,551,"In a chronodimensional skip.
",2017-04-17
72635,4951,"                -- Albert Einstein
",2017-03-07
57458,2049,"Horse sense is the thing a horse has which keeps it from betting on
",2017-08-17
57458,5777,"America may be unique in being a country which has leapt from barbarism
",2018-02-16
54979,9214,"be hard to understand.
",2017-08-25
54979,506,"        So seldom are clean,
",2018-05-01
54979,551,"shortest, though.
",2017-03-25
93577,9126,"                -- Walt Kelly
",2017-10-02
93577,8883,"                -- Yiddish saying
",2017-12-07
93577,7182,"Bringing computers into the home won't change either one, but may
",2017-11-30
85012,8650,"Lysistrata had a good idea.
",2017-08-06
67349,8976,"programmers.
",2017-11-11
67349,284,"The typewriting machine, when played with expression, is no more
",2018-01-12
67349,5142,"Gandhi: I think it would be a good idea.
",2017-10-26
28172,1468,"University: Like a software house, except the software's free, and it's
",2017-10-16
28172,2021,"
",2017-12-29
35780,9432,"A year spent in artificial intelligence is enough to make one believe
",2017-07-23
35780,6999,"tobacco in between.
",2017-06-22
92147,6156,"God is a polythiest
",2017-06-03
55600,1344,"If the odds are a million to one against something occurring, chances
",2017-07-15
55600,7637,"You will be a winner today.  Pick a fight with a four-year-old.
",2018-02-20
20278,9906,"The earth is like a tiny grain of sand, only much, much heavier.
",2017-12-17
45687,8631,"You cannot kill time without injuring eternity.
",2017-07-22
45687,8902,"        live.
",2017-05-21
45687,241,"Velilind's Laws of Experimentation:
",2018-04-13
76521,6517,"Future looks spotty.  You will spill soup in late evening.
",2018-03-11
76521,2831,"                -- Mark Twain
",2017-03-28
76521,9974,"        There is a slight loss of parity.
",2017-10-26
91376,2984,"A candidate is a person who gets money from the rich and votes from the
",2018-02-09
91376,3581,"Presidents and Kings to the scum of the earth...""
",2017-08-14
91376,6437,"Minnie Mouse is a slow maze learner.
",2017-09-19
95055,7841,"Eggheads unite!  You have nothing to lose but your yolks.
",2017-07-14
95055,845,"Got Mole problems?
",2018-01-14
98665,6659,"Waiter: ""Two teas.  Which one asked for the clean glass?""
",2017-12-21
80034,1921,"        When told this was so,
",2018-03-04
80034,3072,"How many tech writers does it take to change a lightbulb?
",2017-11-04
12034,712,"It is easier to get forgiveness than permission.
",2017-10-06
46771,2513,"pedestrians.
",2017-09-04
12107,4219,"the light comes on.
",2017-01-12
12107,2264,"after the age of 12.
",2018-04-22
12107,2002,"                -- Dorothy Parker
",2018-02-12
90832,3915,"Egotism is the anesthetic given by a kindly nature to relieve the pain
",2018-02-19
67756,6101,"                -- Winston Churchill
",2017-04-30
69025,8078,"Mickey Mouse wears a Spiro Agnew watch.
",2017-03-19
89081,1016,"Nooses give;
",2017-08-20
17337,6114,"But scientists, who ought to know
",2017-07-29
58413,7416,"Never let your child play with a loaded carp.
",2017-12-07
51279,9923,"                -- Albert Einstein
",2017-12-18
51279,4381,"        The apple fermented
",2017-04-13
92179,6602,"The billows smooth and bright --
",2017-11-01
25961,7637,"Surprise due today.  Also the rent.
",2018-04-25
25961,1837,"As Will Rogers would have said, ""There is no such things as a free
",2017-08-02
99003,3201,"Automobile: A four-wheeled vehicle that runs up hills and down
",2017-03-25
99003,8040,"Gandhi: I think it would be a good idea.
",2017-12-07
99003,2404,"THE GOLDEN RULE OF ARTS AND SCIENCES
",2017-01-23
31708,1093,"Never be led astray onto the path of virtue.
",2017-10-11
31708,1389,"Lunatic Asylum: The place where optimism most flourishes.
",2018-03-08
15030,6131,"100 blocks of crud!
",2017-04-15
15030,4287,"            points.
",2017-06-02
15030,9923,"honorable gentleman is a scurvy cur.""
",2017-10-09
80692,8012,"It was the reader's CONS
",2017-04-10
69099,9677,"She missed an invaluable opportunity to give him a look that you could
",2017-12-18
69099,6753,"        It runs all its programs in RPG!
",2017-09-04
69099,7927,"immune to bullets""
",2017-01-10
52759,7927,"world has ever seen.
",2017-11-06
52759,5727,"for a dial tone.
",2017-03-06
68606,1542,"what it is I'll get married again.
",2017-01-22
68606,6914,"                -- Herbert Hoover
",2018-03-01
56584,2933,"When someone says ""I want a programming language in which I need only
",2017-02-19
83287,6642,"It's not that I'm afraid to die.  I just don't want to be there when it
",2017-04-17
83287,6969,"affairs has always been dominant and controlling.
",2018-01-11
81968,3999,"A bachelor is a selfish, undeserving guy who has cheated some woman
",2018-04-06
74395,1654,"""Why be a man when you can be a success?""
",2017-04-08
74395,8716,"Real Programmers don't write application programs; they program right down on
",2017-09-16
74395,7698,"Re graphics:  A picture is worth 10K words -- but only those to
",2018-01-28
67562,5089,"        No more than debris,
",2017-04-13
67562,5517,"I must have slipped a disk -- my pack hurts
",2017-12-06
67562,1859,"There's no point in being grown up if you can't be childish sometimes.
",2017-06-07
51574,5517,"Don't feed the bats tonight.
",2017-07-29
40786,1266,"Assure us that it must be so.
",2017-11-12
40786,5517,"really make them think they'll hate you.
",2017-07-25
40786,7310,"forecasters and has decided on an excess prophets tax.
",2017-04-20
70454,3323,"programming.
",2017-06-01
70454,7792,"Never put off till tomorrow what you can avoid all together.
",2017-07-18
70454,7227,"road to the drug store, but that's just peanuts to space.
",2018-04-12
24251,124,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",2018-01-05
24251,8172,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",2018-03-13
16475,4387,"bodies, it is customary to mention all members as honorable; as, ""the
",2018-02-05
16475,6969,"The secret to success is sincerity. Once you learn to fake that you have
",2018-03-24
32209,3232,"        Its monitor loses so totally!
",2018-04-28
32209,2789,"The Law, in its majestic equality, forbids the rich, as well as the
",2018-01-19
32209,5091,"be hard to understand.
",2017-02-17
33904,3810,"See how it runs!  See how it runs!
",2018-03-10
33904,8666,"to decadence without touching civilization.
",2017-05-03
72756,5388,"The new Congressmen say they're going to turn the government around.  I
",2017-09-22
72756,3415,"if it were so, it would be; but as it isn't, it ain't.  That's logic!""
",2017-10-21
72756,8716,"""Really ??  What a coincidence, I'm shallow too!!""
",2017-10-01
91978,7386,"                -- Fred Allen
",2018-02-16
91978,8716,"        A new hydrocarbon
",2017-05-31
91978,9159,"and last month in advance.
",2018-03-09
37914,8633,"Fruit flies like a banana
",2017-12-11
37914,9621,"Real Programmers don't document.  Documentation is for simps who can't read the
",2017-10-22
37914,8784,"And since then has never benzene.
",2017-05-13
27072,1229,"out of Casablanca and the Germans have outlawed miracles.""
",2017-10-26
27072,4240,"Flappity, floppity, flip
",2018-01-02
29092,2933,"Democracy is a form of government that substitutes election by the
",2017-04-16
69627,7364,"What nobody is sure about.
",2017-08-05
60154,5539,"And made cider inside her inside.
",2017-01-11
21230,3225,"A professor is one who talks in someone else's sleep.
",2018-04-28
30185,871,"If the odds are a million to one against something occurring, chances
",2017-04-26
74734,3640,"Honorable: Afflicted with an impediment in one's reach.  In legislative
",2018-04-17
66610,551,"are 50-50 it will.
",2017-02-17
66610,7262,"You may be recognized soon.  Hide.
",2017-03-22
66610,690,"Happiness: An agreeable sensation arising from contemplating the misery
",2017-05-15
27125,4448,"The world is coming to an end!  Repent and return those library books!
",2017-02-03
27125,587,"will be temporarily canceled.
",2017-08-22
62691,1374,"
",2017-06-23
62691,1386,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",2017-11-08
17224,2924,"Beware of the Turing Tar-pit in which everything is possible but
",2018-02-15
17224,9956,"programming languages.
",2017-10-31
17949,9624,"it.
",2017-11-07
17949,9427,"        Johnny's so long at the fair.
",2017-03-06
17949,674,"change.
",2017-05-29
14588,6131,"which means that if you rent an apartment, you are paying for three
",2018-01-30
14588,7333,"Experience is that marvelous thing that enables you recognize a
",2017-06-16
14588,3885,"bomb.
",2017-09-20
52856,2021,"                -- John McNulty
",2017-11-14
52856,8995,"Bizarreness is the essence of the exotic
",2018-03-03
51358,6020,"Kin: An affliction of the blood
",2018-03-13
51358,8279,"I can resist anything but temptation.
",2017-01-01
83905,1794,"        it wasn't worth doing.
",2017-12-04
83905,1785,"You cannot kill time without injuring eternity.
",2017-06-17
19464,7929,"which means that if you rent an apartment, you are paying for three
",2017-01-29
60262,2400,"Lunatic Asylum: The place where optimism most flourishes.
",2018-02-16
60262,70,"never have to stop and answer the phone.
",2018-03-29
60262,6969,"today.
",2017-02-26
27348,746,"        Responsibility always exceeds authority.
",2018-04-12
27348,7236,"                -- Groucho Marx
",2017-03-27
84483,9007,">from the sun; there's a large meteor blocking transmission; or someone
",2017-05-20
84483,8622,"Excellent time to become a missing person.
",2017-10-03
94700,7130,"God did not create the world in 7 days; he screwed around for 6 days
",2018-03-13
12325,374,"One of the oldest problems puzzled over in the Talmud is: ""Why did God
",2018-04-07
12325,2886,"Ban the bomb.  Save the world for conventional warfare.
",2017-01-21
18938,9630,"        1.  If reproducibility may be a problem, conduct the test only
",2017-04-18
95612,8826,"Democracy is a form of government in which it is permitted to wonder
",2017-09-07
57664,6077,"        Never attribute to malice that which is adequately explained by
",2017-11-26
57664,4681,"Computer programmers do it byte by byte
",2017-12-23
92110,1288,"Fourth Law of Applied Terror:
",2017-04-23
97660,9395,"Fine day to work off excess energy.  Steal something heavy.
",2018-01-30
97660,6236,"                -- Anatole France
",2017-03-28
32549,6463,"""Here at the Phone Company, we serve all kinds of people; from
",2017-03-06
62977,1193,"""The climate of Bombay is such that its inhabitants have to live
",2017-02-14
54318,2295,"one.
",2017-10-02
77940,9395,"Vitamin C deficiency is apauling
",2018-03-13
16153,8548,"Year: A period of three hundred and sixty-five disappointments.
",2017-08-24
18669,2099,"The chicken that clucks the loudest is the one most likely to show up
",2017-11-19
18669,8158,"Good day for a change of scene.  Repaper the bedroom wall.
",2017-12-23
18669,1763,"A computer, to print out a fact,
",2017-12-20
68696,2595,"tomorrow!
",2017-06-09
33527,5142,"as afterward.
",2017-06-10
33527,4239,"Love is sentimental measles.
",2018-02-27
33527,3670,"It is easier to get forgiveness than permission.
",2017-09-26
66139,2953,"Don't believe everything you hear or anything you say.
",2018-01-26
16374,8233,"Laetrile is the pits
",2018-04-21
73169,4699,"Conversation: A vocal competition in which the one who is catching his
",2018-04-27
45162,7271,"asked the father of his little son.
",2018-02-02
45162,4291,"handicapped.
",2017-04-30
29356,6059,"Only God can make random selections.
",2017-12-23
29356,1599,"                -- Mark Twain
",2017-01-19
29356,1386,"University: Like a software house, except the software's free, and it's
",2017-11-26
76967,7990,"                --Oscar Wilde
",2018-04-04
76967,9677,"you are going to see of him until he emerges on the other side of his
",2017-07-18
76967,5702,"Time flies like an arrow
",2017-01-31
26830,1028,"A Lisp programmer knows the value of everything, but the cost of
",2018-04-25
47149,1794,"Don't hate yourself in the morning -- sleep till noon.
",2017-05-03
78243,7130,"                -- Arthur Naiman
",2018-02-04
14182,4235,"once.
",2017-10-27
34242,7474,"him up.
",2017-12-30
34242,718,"Conversation: A vocal competition in which the one who is catching his
",2018-03-21
86461,881,"California is a fine place to live -- if you happen to be an orange.
",2017-06-17
86461,764,"Lunatic Asylum: The place where optimism most flourishes.
",2017-10-26
33819,7758,"Gives us ham and pork and Bacon.
",2017-03-23
33819,5362,"sane.""
",2017-06-19
65075,61,">from where you left them to where you can't find them.
",2017-04-17
79868,8207,"        Every instructor assumes that you have nothing else to do
",2017-08-06
79868,4207,"        yourself as part of the problem.
",2017-11-17
79868,9192,"will be temporarily canceled.
",2017-01-27
98743,8836,"        instructor will assign 200 pages on planaria.
",2017-03-27
98743,1374,"        handle.
",2018-01-30
98743,6993,"Reality is an obstacle to hallucination.
",2017-10-13
58702,1909,"A diplomat is a man who can convince his wife she'd look stout in a
",2017-05-09
46891,3490,"There's no future in time travel
",2017-06-18
46891,9621,"Murphy would be there to tell me
",2017-12-05
21383,9673,"You worry too much about your job.  Stop it.  You are not paid enough
",2017-03-27
47484,3187,"Remember, UNIX spelled backwards is XINU.
",2017-09-10
13707,765,"        If computers get too powerful, we can organize them into a
",2017-08-06
77802,4719,"Noncombatant: A dead Quaker.
",2018-04-02
